in s,C1 in V,C2 in V
-6.57832E-04,3.333940E+00,2.365112E-03
-6.57816E-04,3.333024E+00,7.858276E-03
-6.57800E-04,3.328141E+00,9.918213E-04
-6.57784E-04,3.337907E+00,6.332397E-03
-6.57768E-04,3.331498E+00,1.121521E-02
-6.57752E-04,3.331498E+00,-1.907349E-03
-6.57736E-04,3.338365E+00,5.416870E-03
-6.57720E-04,3.340806E+00,3.433228E-03
-6.57704E-04,3.335008E+00,4.348755E-03
-6.57688E-04,3.329667E+00,6.790161E-03
-6.57672E-04,3.329057E+00,6.790161E-03
-6.57656E-04,3.333482E+00,4.348755E-03
-6.57640E-04,3.331041E+00,4.959106E-03
-6.57624E-04,3.330583E+00,4.348755E-03
-6.57608E-04,3.336381E+00,-2.975464E-03
-6.57592E-04,3.331498E+00,7.400513E-03
-6.57576E-04,3.333482E+00,-1.449585E-03
-6.57560E-04,3.325242E+00,8.773804E-03
-6.57544E-04,3.329667E+00,1.907349E-03
-6.57528E-04,3.333024E+00,7.400513E-03
-6.57512E-04,3.328141E+00,2.365112E-03
-6.57496E-04,3.332567E+00,2.975464E-03
-6.57480E-04,3.332109E+00,3.890991E-03
-6.57464E-04,3.328599E+00,6.332397E-03
-6.57448E-04,3.333940E+00,4.959106E-03
-6.57432E-04,3.335466E+00,3.433228E-03
-6.57416E-04,3.336992E+00,4.959106E-03
-6.57400E-04,3.323259E+00,5.340576E-04
-6.57384E-04,3.332567E+00,1.449585E-03
-6.57368E-04,3.336381E+00,4.348755E-03
-6.57352E-04,3.328599E+00,5.416870E-03
-6.57336E-04,3.325242E+00,4.348755E-03
-6.57320E-04,3.330125E+00,3.433228E-03
-6.57304E-04,3.329667E+00,8.773804E-03
-6.57288E-04,3.328141E+00,-3.433228E-03
-6.57272E-04,1.667833E+00,1.564026E-02
-6.57256E-04,2.631085E-01,-6.790161E-03
-6.57240E-04,4.033020E-02,9.918213E-04
-6.57224E-04,2.903870E-02,1.029968E-02
-6.57208E-04,1.393250E-02,4.959106E-03
-6.57192E-04,1.973083E-02,7.400513E-03
-6.57176E-04,1.973083E-02,5.416870E-03
-6.57160E-04,2.125671E-02,4.959106E-03
-6.57144E-04,1.530579E-02,5.874634E-03
-6.57128E-04,1.042297E-02,9.918213E-04
-6.57112E-04,1.927307E-02,5.416870E-03
-6.57096E-04,2.171448E-02,5.874634E-03
-6.57080E-04,2.507141E-02,5.874634E-03
-6.57064E-04,1.927307E-02,1.907349E-03
-6.57048E-04,1.707353E+00,4.457855E-01
-6.57032E-04,3.077440E+00,2.666245E+00
-6.57016E-04,3.298387E+00,3.229752E+00
-6.57000E-04,3.327684E+00,3.301620E+00
-6.56984E-04,3.331498E+00,3.325577E+00
-6.56968E-04,3.332567E+00,3.314285E+00
-6.56952E-04,3.331498E+00,3.319626E+00
-6.56936E-04,3.335923E+00,3.317184E+00
-6.56920E-04,3.333482E+00,3.317184E+00
-6.56904E-04,3.329667E+00,3.321609E+00
-6.56888E-04,3.326158E+00,3.316269E+00
-6.56872E-04,3.325700E+00,3.317184E+00
-6.56856E-04,3.333024E+00,3.316727E+00
-6.56840E-04,3.329057E+00,3.322067E+00
-6.56824E-04,3.333024E+00,3.323135E+00
-6.56808E-04,3.329667E+00,3.314743E+00
-6.56792E-04,3.327684E+00,3.313217E+00
-6.56776E-04,3.335466E+00,3.313217E+00
-6.56760E-04,3.324174E+00,3.312759E+00
-6.56744E-04,3.328599E+00,3.316727E+00
-6.56728E-04,3.334550E+00,3.319626E+00
-6.56712E-04,3.327684E+00,3.316269E+00
-6.56696E-04,3.330125E+00,3.315201E+00
-6.56680E-04,3.335008E+00,3.319626E+00
-6.56664E-04,3.333482E+00,3.311386E+00
-6.56648E-04,3.325242E+00,3.315659E+00
-6.56632E-04,3.323259E+00,3.314743E+00
-6.56616E-04,3.327684E+00,3.318710E+00
-6.56600E-04,3.330125E+00,3.316727E+00
-6.56584E-04,3.330583E+00,3.305893E+00
-6.56568E-04,3.331041E+00,3.311386E+00
-6.56552E-04,3.327226E+00,3.310318E+00
-6.56536E-04,3.332567E+00,3.314285E+00
-6.56520E-04,3.333940E+00,3.315659E+00
-6.56504E-04,3.325700E+00,3.311386E+00
-6.56488E-04,3.329057E+00,3.307419E+00
-6.56472E-04,3.324785E+00,3.310776E+00
-6.56456E-04,3.331041E+00,3.314285E+00
-6.56440E-04,3.322343E+00,3.317184E+00
-6.56424E-04,3.332567E+00,3.310318E+00
-6.56408E-04,3.332567E+00,3.307877E+00
-6.56392E-04,3.326158E+00,3.320694E+00
-6.56376E-04,3.328141E+00,3.320084E+00
-6.56360E-04,3.325700E+00,3.314743E+00
-6.56344E-04,3.325700E+00,3.312759E+00
-6.56328E-04,3.327684E+00,3.309402E+00
-6.56312E-04,3.325700E+00,3.317642E+00
-6.56296E-04,3.333482E+00,3.313217E+00
-6.56280E-04,3.330125E+00,3.313828E+00
-6.56264E-04,3.327684E+00,3.310776E+00
-6.56248E-04,1.678056E+00,3.326950E+00
-6.56232E-04,2.592938E-01,3.299637E+00
-6.56216E-04,4.170349E-02,3.310776E+00
-6.56200E-04,1.881531E-02,3.316727E+00
-6.56184E-04,1.576355E-02,3.311844E+00
-6.56168E-04,2.217224E-02,3.314285E+00
-6.56152E-04,1.439026E-02,3.316727E+00
-6.56136E-04,2.018860E-02,3.309860E+00
-6.56120E-04,2.125671E-02,3.313828E+00
-6.56104E-04,1.194885E-02,3.312302E+00
-6.56088E-04,2.263000E-02,3.314743E+00
-6.56072E-04,1.088074E-02,3.307419E+00
-6.56056E-04,1.637390E-02,3.313217E+00
-6.56040E-04,1.820496E-02,3.310776E+00
-6.56024E-04,1.656999E+00,2.898788E+00
-6.56008E-04,3.081254E+00,6.955719E-01
-6.55992E-04,3.313035E+00,9.132385E-02
-6.55976E-04,3.325700E+00,1.411438E-02
-6.55960E-04,3.331041E+00,3.433228E-03
-6.55944E-04,3.332109E+00,-3.890991E-03
-6.55928E-04,3.330125E+00,-6.332397E-03
-6.55912E-04,3.332567E+00,-9.918213E-04
-6.55896E-04,3.328599E+00,-1.907349E-03
-6.55880E-04,3.335008E+00,-1.907349E-03
-6.55864E-04,3.330583E+00,-1.907349E-03
-6.55848E-04,3.332109E+00,4.348755E-03
-6.55832E-04,3.327684E+00,9.918213E-04
-6.55816E-04,3.329057E+00,-2.517700E-03
-6.55800E-04,3.333940E+00,-3.433228E-03
-6.55784E-04,3.331498E+00,2.975464E-03
-6.55768E-04,3.325242E+00,-7.629395E-05
-6.55752E-04,3.326616E+00,-7.629395E-05
-6.55736E-04,3.333024E+00,5.340576E-04
-6.55720E-04,3.324785E+00,5.874634E-03
-6.55704E-04,3.326616E+00,3.890991E-03
-6.55688E-04,3.327226E+00,-3.890991E-03
-6.55672E-04,3.331041E+00,3.433228E-03
-6.55656E-04,3.328599E+00,3.433228E-03
-6.55640E-04,3.326158E+00,-5.340576E-04
-6.55624E-04,3.327684E+00,-3.890991E-03
-6.55608E-04,3.329057E+00,3.890991E-03
-6.55592E-04,3.322801E+00,-5.340576E-04
-6.55576E-04,3.331498E+00,2.365112E-03
-6.55560E-04,3.331041E+00,-2.517700E-03
-6.55544E-04,3.323259E+00,6.332397E-03
-6.55528E-04,3.326158E+00,-7.629395E-05
-6.55512E-04,3.328599E+00,5.340576E-04
-6.55496E-04,3.334550E+00,-2.975464E-03
-6.55480E-04,3.333940E+00,6.790161E-03
-6.55464E-04,3.330125E+00,5.416870E-03
-6.55448E-04,3.322343E+00,9.918213E-04
-6.55432E-04,3.328599E+00,3.433228E-03
-6.55416E-04,3.333024E+00,3.433228E-03
-6.55400E-04,3.336381E+00,3.433228E-03
-6.55384E-04,3.326158E+00,8.316040E-03
-6.55368E-04,3.325700E+00,-6.790161E-03
-6.55352E-04,3.335008E+00,5.874634E-03
-6.55336E-04,3.331498E+00,5.874634E-03
-6.55320E-04,3.323259E+00,5.416870E-03
-6.55304E-04,3.333940E+00,3.433228E-03
-6.55288E-04,3.328599E+00,7.400513E-03
-6.55272E-04,3.333940E+00,1.907349E-03
-6.55256E-04,3.323259E+00,1.907349E-03
-6.55240E-04,3.335923E+00,7.400513E-03
-6.55224E-04,1.682481E+00,1.228333E-02
-6.55208E-04,2.524274E-01,-8.773804E-03
-6.55192E-04,3.346375E-02,6.332397E-03
-6.55176E-04,2.308777E-02,-1.449585E-03
-6.55160E-04,1.683167E-02,7.400513E-03
-6.55144E-04,2.507141E-02,2.975464E-03
-6.55128E-04,1.683167E-02,-7.629395E-05
-6.55112E-04,2.369812E-02,4.348755E-03
-6.55096E-04,2.507141E-02,1.449585E-03
-6.55080E-04,1.820496E-02,-5.340576E-04
-6.55064E-04,1.774719E-02,1.907349E-03
-6.55048E-04,2.171448E-02,-9.918213E-04
-6.55032E-04,2.217224E-02,1.449585E-03
-6.55016E-04,2.461365E-02,8.773804E-03
-6.55000E-04,1.660508E+00,-3.433228E-03
-6.54984E-04,3.089189E+00,1.762390E-02
-6.54968E-04,3.305101E+00,7.400513E-03
-6.54952E-04,3.327684E+00,-1.907349E-03
-6.54936E-04,3.341874E+00,4.959106E-03
-6.54920E-04,3.330125E+00,-9.918213E-04
-6.54904E-04,3.331041E+00,1.449585E-03
-6.54888E-04,3.336381E+00,-3.890991E-03
-6.54872E-04,3.336381E+00,4.348755E-03
-6.54856E-04,3.330583E+00,1.274109E-02
-6.54840E-04,3.332109E+00,3.890991E-03
-6.54824E-04,3.337907E+00,8.773804E-03
-6.54808E-04,3.333024E+00,3.890991E-03
-6.54792E-04,3.333940E+00,6.790161E-03
-6.54776E-04,3.326158E+00,-2.517700E-03
-6.54760E-04,3.335466E+00,2.365112E-03
-6.54744E-04,3.326158E+00,3.433228E-03
-6.54728E-04,3.330583E+00,-5.340576E-04
-6.54712E-04,3.330125E+00,2.365112E-03
-6.54696E-04,3.327684E+00,1.449585E-03
-6.54680E-04,3.335008E+00,4.348755E-03
-6.54664E-04,3.322343E+00,-9.918213E-04
-6.54648E-04,3.330125E+00,-9.918213E-04
-6.54632E-04,3.325700E+00,3.890991E-03
-6.54616E-04,3.328599E+00,7.400513E-03
-6.54600E-04,3.335923E+00,5.340576E-04
-6.54584E-04,3.325700E+00,5.416870E-03
-6.54568E-04,3.328599E+00,4.348755E-03
-6.54552E-04,3.332567E+00,3.433228E-03
-6.54536E-04,3.324785E+00,5.874634E-03
-6.54520E-04,3.326158E+00,6.790161E-03
-6.54504E-04,3.328599E+00,3.433228E-03
-6.54488E-04,3.333482E+00,7.858276E-03
-6.54472E-04,3.329667E+00,3.890991E-03
-6.54456E-04,3.336381E+00,2.365112E-03
-6.54440E-04,3.330125E+00,7.400513E-03
-6.54424E-04,3.332567E+00,9.231567E-03
-6.54408E-04,3.323716E+00,5.874634E-03
-6.54392E-04,3.330125E+00,6.790161E-03
-6.54376E-04,3.336992E+00,7.400513E-03
-6.54360E-04,3.335466E+00,4.348755E-03
-6.54344E-04,3.330583E+00,3.433228E-03
-6.54328E-04,3.329667E+00,5.416870E-03
-6.54312E-04,3.331498E+00,4.348755E-03
-6.54296E-04,3.332109E+00,5.340576E-04
-6.54280E-04,3.330125E+00,1.449585E-03
-6.54264E-04,3.335923E+00,-9.918213E-04
-6.54248E-04,3.333482E+00,6.790161E-03
-6.54232E-04,3.333024E+00,5.416870E-03
-6.54216E-04,3.334550E+00,-3.433228E-03
-6.54200E-04,1.680955E+00,1.365662E-02
-6.54184E-04,2.646344E-01,-1.274109E-02
-6.54168E-04,4.414490E-02,3.890991E-03
-6.54152E-04,2.217224E-02,5.416870E-03
-6.54136E-04,8.439331E-03,4.959106E-03
-6.54120E-04,1.973083E-02,3.433228E-03
-6.54104E-04,1.728943E-02,7.400513E-03
-6.54088E-04,2.415588E-02,-3.433228E-03
-6.54072E-04,1.439026E-02,2.975464E-03
-6.54056E-04,2.125671E-02,-5.340576E-04
-6.54040E-04,2.308777E-02,8.316040E-03
-6.54024E-04,1.484802E-02,1.907349E-03
-6.54008E-04,1.728943E-02,4.959106E-03
-6.53992E-04,2.369812E-02,3.433228E-03
-6.53976E-04,1.693315E+00,4.335785E-01
-6.53960E-04,3.071031E+00,2.655869E+00
-6.53944E-04,3.294420E+00,3.218460E+00
-6.53928E-04,3.322343E+00,3.300095E+00
-6.53912E-04,3.333024E+00,3.315201E+00
-6.53896E-04,3.329057E+00,3.310776E+00
-6.53880E-04,3.332567E+00,3.317184E+00
-6.53864E-04,3.329057E+00,3.317642E+00
-6.53848E-04,3.332567E+00,3.321152E+00
-6.53832E-04,3.330125E+00,3.320694E+00
-6.53816E-04,3.333940E+00,3.318710E+00
-6.53800E-04,3.329667E+00,3.314285E+00
-6.53784E-04,3.323259E+00,3.315201E+00
-6.53768E-04,3.335923E+00,3.314743E+00
-6.53752E-04,3.329057E+00,3.315659E+00
-6.53736E-04,3.327684E+00,3.314743E+00
-6.53720E-04,3.327226E+00,3.311844E+00
-6.53704E-04,3.331041E+00,3.313217E+00
-6.53688E-04,3.322801E+00,3.309860E+00
-6.53672E-04,3.326616E+00,3.310318E+00
-6.53656E-04,3.333940E+00,3.314743E+00
-6.53640E-04,3.329667E+00,3.316727E+00
-6.53624E-04,3.321733E+00,3.317642E+00
-6.53608E-04,3.331498E+00,3.310776E+00
-6.53592E-04,3.332567E+00,3.313217E+00
-6.53576E-04,3.325242E+00,3.319626E+00
-6.53560E-04,3.333024E+00,3.316269E+00
-6.53544E-04,3.329057E+00,3.309860E+00
-6.53528E-04,3.326616E+00,3.313828E+00
-6.53512E-04,3.331041E+00,3.309402E+00
-6.53496E-04,3.328599E+00,3.308334E+00
-6.53480E-04,3.327684E+00,3.310318E+00
-6.53464E-04,3.325242E+00,3.312759E+00
-6.53448E-04,3.329057E+00,3.304062E+00
-6.53432E-04,3.329057E+00,3.316727E+00
-6.53416E-04,3.319902E+00,3.313828E+00
-6.53400E-04,3.321733E+00,3.313217E+00
-6.53384E-04,3.322343E+00,3.319168E+00
-6.53368E-04,3.320817E+00,3.315201E+00
-6.53352E-04,3.330125E+00,3.319168E+00
-6.53336E-04,3.337907E+00,3.313217E+00
-6.53320E-04,3.328141E+00,3.309402E+00
-6.53304E-04,3.317308E+00,3.310318E+00
-6.53288E-04,3.329057E+00,3.308334E+00
-6.53272E-04,3.333482E+00,3.313217E+00
-6.53256E-04,3.333482E+00,3.312759E+00
-6.53240E-04,3.328141E+00,3.308334E+00
-6.53224E-04,3.325242E+00,3.310776E+00
-6.53208E-04,3.330583E+00,3.315201E+00
-6.53192E-04,3.325700E+00,3.309860E+00
-6.53176E-04,1.684007E+00,3.325577E+00
-6.53160E-04,2.586835E-01,3.299179E+00
-6.53144E-04,3.590515E-02,3.310776E+00
-6.53128E-04,2.858093E-02,3.315201E+00
-6.53112E-04,1.637390E-02,3.305893E+00
-6.53096E-04,1.774719E-02,3.309860E+00
-6.53080E-04,1.240662E-02,3.312759E+00
-6.53064E-04,1.728943E-02,3.307877E+00
-6.53048E-04,1.774719E-02,3.314743E+00
-6.53032E-04,1.774719E-02,3.312302E+00
-6.53016E-04,2.308777E-02,3.309860E+00
-6.53000E-04,1.881531E-02,3.307419E+00
-6.52984E-04,1.683167E-02,3.311386E+00
-6.52968E-04,1.774719E-02,3.312759E+00
-6.52952E-04,1.647844E+00,2.914505E+00
-6.52936E-04,3.085222E+00,7.018280E-01
-6.52920E-04,3.318376E+00,9.773254E-02
-6.52904E-04,3.328599E+00,5.874634E-03
-6.52888E-04,3.325242E+00,1.449585E-03
-6.52872E-04,3.324174E+00,-3.433228E-03
-6.52856E-04,3.337449E+00,-9.918213E-04
-6.52840E-04,3.331498E+00,-3.433228E-03
-6.52824E-04,3.326158E+00,-9.231567E-03
-6.52808E-04,3.335466E+00,-5.874634E-03
-6.52792E-04,3.333482E+00,-6.332397E-03
-6.52776E-04,3.326616E+00,-7.629395E-05
-6.52760E-04,3.335008E+00,-1.449585E-03
-6.52744E-04,3.326158E+00,-1.907349E-03
-6.52728E-04,3.332567E+00,4.959106E-03
-6.52712E-04,3.324785E+00,5.416870E-03
-6.52696E-04,3.325700E+00,-3.890991E-03
-6.52680E-04,3.328141E+00,6.332397E-03
-6.52664E-04,3.329057E+00,8.316040E-03
-6.52648E-04,3.330125E+00,-7.629395E-05
-6.52632E-04,3.330125E+00,3.890991E-03
-6.52616E-04,3.330583E+00,9.918213E-04
-6.52600E-04,3.327226E+00,-7.629395E-05
-6.52584E-04,3.329057E+00,5.340576E-04
-6.52568E-04,3.333482E+00,9.918213E-04
-6.52552E-04,3.333940E+00,6.332397E-03
-6.52536E-04,3.331041E+00,1.907349E-03
-6.52520E-04,3.328599E+00,1.907349E-03
-6.52504E-04,3.328599E+00,-7.629395E-05
-6.52488E-04,3.332567E+00,6.790161E-03
-6.52472E-04,3.326158E+00,4.959106E-03
-6.52456E-04,3.325700E+00,3.433228E-03
-6.52440E-04,3.329057E+00,1.449585E-03
-6.52424E-04,3.332109E+00,-7.629395E-05
-6.52408E-04,3.326616E+00,5.874634E-03
-6.52392E-04,3.328599E+00,5.340576E-04
-6.52376E-04,3.329667E+00,-5.340576E-04
-6.52360E-04,3.331041E+00,1.907349E-03
-6.52344E-04,3.327684E+00,2.975464E-03
-6.52328E-04,3.329057E+00,-5.340576E-04
-6.52312E-04,3.325700E+00,4.348755E-03
-6.52296E-04,3.331041E+00,9.918213E-04
-6.52280E-04,3.326616E+00,2.975464E-03
-6.52264E-04,3.327684E+00,-1.907349E-03
-6.52248E-04,3.324785E+00,-5.340576E-04
-6.52232E-04,3.330125E+00,-1.449585E-03
-6.52216E-04,3.329667E+00,5.874634E-03
-6.52200E-04,3.330125E+00,1.449585E-03
-6.52184E-04,3.328599E+00,1.907349E-03
-6.52168E-04,3.334550E+00,-2.975464E-03
-6.52152E-04,1.688890E+00,1.899719E-02
-6.52136E-04,2.602094E-01,-9.231567E-03
-6.52120E-04,3.148010E-02,-2.975464E-03
-6.52104E-04,2.217224E-02,7.858276E-03
-6.52088E-04,1.332214E-02,-5.416870E-03
-6.52072E-04,1.881531E-02,1.449585E-03
-6.52056E-04,1.774719E-02,7.858276E-03
-6.52040E-04,1.637390E-02,9.918213E-04
-6.52024E-04,1.286438E-02,5.340576E-04
-6.52008E-04,1.576355E-02,1.449585E-03
-6.51992E-04,1.973083E-02,4.959106E-03
-6.51976E-04,1.637390E-02,3.433228E-03
-6.51960E-04,1.927307E-02,-2.517700E-03
-6.51944E-04,1.439026E-02,6.790161E-03
-6.51928E-04,1.653642E+00,-6.332397E-03
-6.51912E-04,3.090104E+00,1.609802E-02
-6.51896E-04,3.300218E+00,8.316040E-03
-6.51880E-04,3.326616E+00,3.890991E-03
-6.51864E-04,3.332567E+00,7.858276E-03
-6.51848E-04,3.327684E+00,-7.629395E-05
-6.51832E-04,3.329057E+00,9.918213E-04
-6.51816E-04,3.326158E+00,5.340576E-04
-6.51800E-04,3.334550E+00,9.841919E-03
-6.51784E-04,3.329057E+00,-9.918213E-04
-6.51768E-04,3.328141E+00,4.959106E-03
-6.51752E-04,3.330583E+00,6.790161E-03
-6.51736E-04,3.331041E+00,3.433228E-03
-6.51720E-04,3.327684E+00,4.348755E-03
-6.51704E-04,3.328141E+00,2.975464E-03
-6.51688E-04,3.330583E+00,9.231567E-03
-6.51672E-04,3.333940E+00,3.890991E-03
-6.51656E-04,3.329057E+00,1.907349E-03
-6.51640E-04,3.329667E+00,1.449585E-03
-6.51624E-04,3.331041E+00,8.316040E-03
-6.51608E-04,3.328141E+00,6.332397E-03
-6.51592E-04,3.331041E+00,1.907349E-03
-6.51576E-04,3.333024E+00,1.449585E-03
-6.51560E-04,3.327226E+00,-1.449585E-03
-6.51544E-04,3.328599E+00,1.449585E-03
-6.51528E-04,3.327684E+00,5.416870E-03
-6.51512E-04,3.324174E+00,3.890991E-03
-6.51496E-04,3.323716E+00,5.416870E-03
-6.51480E-04,3.335466E+00,9.918213E-04
-6.51464E-04,3.335923E+00,4.348755E-03
-6.51448E-04,3.331041E+00,-1.907349E-03
-6.51432E-04,3.335466E+00,-7.629395E-05
-6.51416E-04,3.323259E+00,4.348755E-03
-6.51400E-04,3.326616E+00,-9.918213E-04
-6.51384E-04,3.331498E+00,7.400513E-03
-6.51368E-04,3.333024E+00,4.348755E-03
-6.51352E-04,3.327226E+00,5.874634E-03
-6.51336E-04,3.326158E+00,-5.416870E-03
-6.51320E-04,3.325242E+00,4.348755E-03
-6.51304E-04,3.330125E+00,9.231567E-03
-6.51288E-04,3.330583E+00,1.907349E-03
-6.51272E-04,3.326616E+00,5.416870E-03
-6.51256E-04,3.337907E+00,8.773804E-03
-6.51240E-04,3.327684E+00,5.874634E-03
-6.51224E-04,3.330125E+00,3.433228E-03
-6.51208E-04,3.327226E+00,2.975464E-03
-6.51192E-04,3.332109E+00,9.231567E-03
-6.51176E-04,3.329667E+00,5.416870E-03
-6.51160E-04,3.330583E+00,6.790161E-03
-6.51144E-04,3.326158E+00,5.874634E-03
-6.51128E-04,1.695756E+00,1.899719E-02
-6.51112E-04,2.606671E-01,-8.773804E-03
-6.51096E-04,4.124573E-02,5.416870E-03
-6.51080E-04,1.774719E-02,7.858276E-03
-6.51064E-04,1.240662E-02,2.365112E-03
-6.51048E-04,2.263000E-02,1.907349E-03
-6.51032E-04,1.484802E-02,5.340576E-04
-6.51016E-04,1.774719E-02,3.890991E-03
-6.51000E-04,1.728943E-02,9.841919E-03
-6.50984E-04,1.820496E-02,9.231567E-03
-6.50968E-04,1.042297E-02,-4.959106E-03
-6.50952E-04,1.576355E-02,5.416870E-03
-6.50936E-04,1.973083E-02,4.959106E-03
-6.50920E-04,1.286438E-02,2.975464E-03
-6.50904E-04,1.666307E+00,4.262543E-01
-6.50888E-04,3.070115E+00,2.655411E+00
-6.50872E-04,3.287553E+00,3.222427E+00
-6.50856E-04,3.320817E+00,3.304062E+00
-6.50840E-04,3.325700E+00,3.313217E+00
-6.50824E-04,3.331498E+00,3.319168E+00
-6.50808E-04,3.337907E+00,3.324051E+00
-6.50792E-04,3.333024E+00,3.315659E+00
-6.50776E-04,3.337907E+00,3.318710E+00
-6.50760E-04,3.330583E+00,3.319626E+00
-6.50744E-04,3.335466E+00,3.321609E+00
-6.50728E-04,3.324785E+00,3.311844E+00
-6.50712E-04,3.318834E+00,3.314743E+00
-6.50696E-04,3.333940E+00,3.315659E+00
-6.50680E-04,3.332109E+00,3.315201E+00
-6.50664E-04,3.331498E+00,3.312302E+00
-6.50648E-04,3.329667E+00,3.313828E+00
-6.50632E-04,3.324785E+00,3.310776E+00
-6.50616E-04,3.329667E+00,3.309860E+00
-6.50600E-04,3.331498E+00,3.304062E+00
-6.50584E-04,3.326616E+00,3.311844E+00
-6.50568E-04,3.333024E+00,3.315201E+00
-6.50552E-04,3.323259E+00,3.315659E+00
-6.50536E-04,3.326616E+00,3.317184E+00
-6.50520E-04,3.330125E+00,3.311844E+00
-6.50504E-04,3.335008E+00,3.313217E+00
-6.50488E-04,3.323259E+00,3.317642E+00
-6.50472E-04,3.329057E+00,3.311386E+00
-6.50456E-04,3.332567E+00,3.319626E+00
-6.50440E-04,3.335008E+00,3.306961E+00
-6.50424E-04,3.331498E+00,3.303452E+00
-6.50408E-04,3.328141E+00,3.308334E+00
-6.50392E-04,3.330125E+00,3.316269E+00
-6.50376E-04,3.327684E+00,3.319168E+00
-6.50360E-04,3.325242E+00,3.315201E+00
-6.50344E-04,3.327226E+00,3.311386E+00
-6.50328E-04,3.328141E+00,3.316269E+00
-6.50312E-04,3.329057E+00,3.308945E+00
-6.50296E-04,3.329667E+00,3.310776E+00
-6.50280E-04,3.331041E+00,3.318100E+00
-6.50264E-04,3.327684E+00,3.316269E+00
-6.50248E-04,3.332109E+00,3.312302E+00
-6.50232E-04,3.323716E+00,3.313217E+00
-6.50216E-04,3.326616E+00,3.313828E+00
-6.50200E-04,3.333024E+00,3.313217E+00
-6.50184E-04,3.330125E+00,3.310318E+00
-6.50168E-04,3.337907E+00,3.313217E+00
-6.50152E-04,3.322801E+00,3.319626E+00
-6.50136E-04,3.335923E+00,3.315659E+00
-6.50120E-04,3.323716E+00,3.310318E+00
-6.50104E-04,1.703080E+00,3.324509E+00
-6.50088E-04,2.548688E-01,3.302078E+00
-6.50072E-04,4.368713E-02,3.313828E+00
-6.50056E-04,2.659729E-02,3.317184E+00
-6.50040E-04,1.576355E-02,3.309860E+00
-6.50024E-04,1.728943E-02,3.318100E+00
-6.50008E-04,1.439026E-02,3.312759E+00
-6.49992E-04,1.576355E-02,3.307419E+00
-6.49976E-04,1.881531E-02,3.315201E+00
-6.49960E-04,2.507141E-02,3.318100E+00
-6.49944E-04,1.530579E-02,3.313828E+00
-6.49928E-04,1.728943E-02,3.309860E+00
-6.49912E-04,1.576355E-02,3.304062E+00
-6.49896E-04,1.728943E-02,3.309860E+00
-6.49880E-04,1.639909E+00,2.926254E+00
-6.49864E-04,3.072099E+00,7.106781E-01
-6.49848E-04,3.311967E+00,9.819031E-02
-6.49832E-04,3.332109E+00,1.518250E-02
-6.49816E-04,3.336381E+00,-3.433228E-03
-6.49800E-04,3.331041E+00,-3.433228E-03
-6.49784E-04,3.337907E+00,-7.629395E-05
-6.49768E-04,3.334550E+00,-5.340576E-04
-6.49752E-04,3.329667E+00,-2.517700E-03
-6.49736E-04,3.325700E+00,-5.340576E-04
-6.49720E-04,3.333482E+00,5.340576E-04
-6.49704E-04,3.327684E+00,-1.449585E-03
-6.49688E-04,3.332109E+00,-2.975464E-03
-6.49672E-04,3.328141E+00,-4.348755E-03
-6.49656E-04,3.329057E+00,1.449585E-03
-6.49640E-04,3.326158E+00,2.365112E-03
-6.49624E-04,3.332109E+00,6.332397E-03
-6.49608E-04,3.327226E+00,-5.416870E-03
-6.49592E-04,3.335008E+00,8.316040E-03
-6.49576E-04,3.333024E+00,1.449585E-03
-6.49560E-04,3.332567E+00,4.348755E-03
-6.49544E-04,3.327226E+00,3.890991E-03
-6.49528E-04,3.325700E+00,-5.340576E-04
-6.49512E-04,3.325700E+00,-2.517700E-03
-6.49496E-04,3.322343E+00,1.449585E-03
-6.49480E-04,3.329667E+00,-5.416870E-03
-6.49464E-04,3.323716E+00,9.918213E-04
-6.49448E-04,3.324785E+00,2.975464E-03
-6.49432E-04,3.328599E+00,5.340576E-04
-6.49416E-04,3.325242E+00,1.449585E-03
-6.49400E-04,3.324785E+00,1.449585E-03
-6.49384E-04,3.330125E+00,-2.975464E-03
-6.49368E-04,3.333940E+00,-3.433228E-03
-6.49352E-04,3.325700E+00,2.975464E-03
-6.49336E-04,3.319291E+00,4.959106E-03
-6.49320E-04,3.331498E+00,-9.918213E-04
-6.49304E-04,3.327226E+00,-1.907349E-03
-6.49288E-04,3.328599E+00,3.433228E-03
-6.49272E-04,3.332567E+00,5.340576E-04
-6.49256E-04,3.331498E+00,-7.629395E-05
-6.49240E-04,3.324174E+00,-2.975464E-03
-6.49224E-04,3.325242E+00,3.890991E-03
-6.49208E-04,3.335923E+00,4.348755E-03
-6.49192E-04,3.336381E+00,3.890991E-03
-6.49176E-04,3.328141E+00,-4.348755E-03
-6.49160E-04,3.322343E+00,-2.975464E-03
-6.49144E-04,3.329667E+00,6.790161E-03
-6.49128E-04,3.329057E+00,4.348755E-03
-6.49112E-04,3.335008E+00,9.918213E-04
-6.49096E-04,3.325700E+00,2.975464E-03
-6.49080E-04,1.710405E+00,1.960754E-02
-6.49064E-04,2.592938E-01,-8.316040E-03
-6.49048E-04,3.682068E-02,6.790161E-03
-6.49032E-04,1.973083E-02,5.416870E-03
-6.49016E-04,1.728943E-02,5.416870E-03
-6.49000E-04,1.439026E-02,9.841919E-03
-6.48984E-04,2.064636E-02,5.340576E-04
-6.48968E-04,8.439331E-03,1.449585E-03
